cityZZZS,addressZZZS,lat,lon,street,streetAlt,housenumber,housenumberAppendix,city,cityAlt,municipalityPart,municipality,zipCode,zipName,statisticalRegion
3330 MOZIRJE,SAVINJSKA CESTA 6,46.33885,14.95935,Savinjska cesta,,6,,Mozirje,,Mozirje,Mozirje,3330,Mozirje,Savinjska
3330 MOZIRJE,ŠMIHELSKA CESTA 7,46.34067,14.96434,Šmihelska cesta,,7,,Mozirje,,Mozirje,Mozirje,3330,Mozirje,Savinjska
3331 NAZARJE,ZADREČKA CESTA 14,46.31723,14.94681,Zadrečka cesta,,14,,Nazarje,,Nazarje,Nazarje,3331,Nazarje,Savinjska
3334 LUČE,LUČE 106,46.35640,14.74415,Luče,,106,,Luče,,,Luče,3334,Luče,Savinjska
3342 GORNJI GRAD,TLAKA 10,46.29728,14.80953,Tlaka,,10,,Gornji Grad,,Gornji Grad,Gornji Grad,3342,Gornji Grad,Savinjska
4000 KRANJ,BLEIWEISOVA CESTA 16,46.24823,14.35500,Bleiweisova cesta,,16,,Kranj,,Vodovodni stolp,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,BLEIWEISOVA CESTA 6,46.24613,14.35528,Bleiweisova cesta,,6,,Kranj,,Vodovodni stolp,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,CESTA 1. MAJA 59,46.23449,14.36147,Cesta 1. maja,,59,,Kranj,,Planina,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,CESTA JAKA PLATIŠE 21,46.24110,14.37191,Cesta Jaka Platiše,,21,,Kranj,,Primskovo,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,GLAVNI TRG 21,46.23936,14.35532,Glavni trg,,21,,Kranj,,Center,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,GOLNIŠKA CESTA 105,46.27324,14.35145,Golniška cesta,,105,,Mlaka pri Kranju,,Kokrica,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,GOSPOSVETSKA ULICA 10,46.24890,14.35325,Gosposvetska ulica,,10,,Kranj,,Zlato polje,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,GOSPOSVETSKA ULICA 10 A,46.24862,14.35322,Gosposvetska ulica,,10,A,Kranj,,Zlato polje,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,GOSPOSVETSKA ULICA 10 B,46.24826,14.35331,Gosposvetska ulica,,10,B,Kranj,,Zlato polje,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,GOSPOSVETSKA ULICA 12,46.24804,14.35409,Gosposvetska ulica,,12,,Kranj,,Zlato polje,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,GOSPOSVETSKA ULICA 9,46.24863,14.35278,Gosposvetska ulica,,9,,Kranj,,Zlato polje,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,GREGORČIČEVA ULICA 10,46.24313,14.35717,Gregorčičeva ulica,,10,,Kranj,,Center,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,HRASTJE 30,46.22197,14.38201,Hrastje,,30,,Hrastje,,Hrastje,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,JELENČEVA ULICA 24,46.24832,14.36780,Jelenčeva ulica,,24,,Kranj,,Primskovo,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,KIDRIČEVA CESTA 38 A,46.24863,14.35402,Kidričeva cesta,,38,A,Kranj,,Zlato polje,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,KIDRIČEVA CESTA 51,46.25138,14.35198,Kidričeva cesta,,51,,Kranj,,Zlato polje,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,KIDRIČEVA CESTA 53,46.25199,14.34933,Kidričeva cesta,,53,,Kranj,,Zlato polje,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,MLAŠKA CESTA 109,46.27666,14.35313,Mlaška cesta,,109,,Mlaka pri Kranju,,Kokrica,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,PANTE 11,46.23346,14.34361,Pante,,11,,Kranj,,Stražišče,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,STARA CESTA 25 B,46.24141,14.35264,Stara cesta,,25,B,Kranj,,Center,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,STORŽIŠKA ULICA 4,46.21864,14.37676,Storžiška ulica,,4,,Kranj,,Orehek - Drulovka,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,TEKSTILNA ULICA 17,46.24628,14.36588,Tekstilna ulica,,17,,Kranj,,Primskovo,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,ULICA JULETA GABROVŠKA 19,46.23974,14.36458,Ulica Juleta Gabrovška,,19,,Kranj,,Bratov Smuk,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,VALJAVČEVA ULICA 27,46.25053,14.35693,Valjavčeva ulica,,27,,Kranj,,Vodovodni stolp,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,VREČKOVA ULICA 3,46.23503,14.36105,Vrečkova ulica,,3,,Kranj,,Planina,Kranj,4000,Kranj,Gorenjska
4000 KRANJ,ZASAVSKA CESTA 58 D,46.21782,14.36865,Zasavska cesta,,58,D,Kranj,,Orehek - Drulovka,Kranj,4000,Kranj,Gorenjska
4201 ZGORNJA BESNICA,VIDEMCE 10,46.26114,14.29641,Videmce,,10,,Zgornja Besnica,,Besnica,Kranj,4201,Zgornja Besnica,Gorenjska
4202 NAKLO,GLAVNA CESTA 18,46.27271,14.31461,Glavna cesta,,18,,Naklo,,Naklo,Naklo,4202,Naklo,Gorenjska
4202 NAKLO,PIVKA 23 A,46.26877,14.31795,Pivka,,23,A,Naklo,,Naklo,Naklo,4202,Naklo,Gorenjska
4202 NAKLO,STARA CESTA 61,46.27597,14.31494,Stara cesta,,61,,Naklo,,Naklo,Naklo,4202,Naklo,Gorenjska
4202 NAKLO,ULICA TOMA ZUPANA 33,46.27202,14.31794,Ulica Toma Zupana,,33,,Naklo,,Naklo,Naklo,4202,Naklo,Gorenjska
4203 DUPLJE,ZGORNJE DUPLJE 101 A,46.30397,14.29648,Zgornje Duplje,,101,A,Zgornje Duplje,,Duplje,Naklo,4203,Duplje,Gorenjska
4204 GOLNIK,GOLNIK 36,46.32966,14.33178,Golnik,,36,,Golnik,,Golnik,Kranj,4204,Golnik,Gorenjska
4205 PREDDVOR,BAŠELJ 26 B,46.31847,14.39961,Bašelj,,26,B,Bašelj,,Bašelj,Preddvor,4205,Preddvor,Gorenjska
4205 PREDDVOR,BELSKA CESTA 42,46.30180,14.41638,Belska cesta,,42,,Preddvor,,Preddvor,Preddvor,4205,Preddvor,Gorenjska
4205 PREDDVOR,POTOČE 2,46.30541,14.43310,Potoče,,2,,Potoče,,Tupaliče,Preddvor,4205,Preddvor,Gorenjska
4205 PREDDVOR,ŠOLSKA ULICA 9,46.30451,14.42003,Šolska ulica,,9,,Preddvor,,Preddvor,Preddvor,4205,Preddvor,Gorenjska
4207 CERKLJE NA GORENJSKEM,KRVAVŠKA CESTA 4,46.25433,14.48847,Krvavška cesta,,4,,Cerklje na Gorenjskem,,Cerklje na Gorenjskem,Cerklje na Gorenjskem,4207,Cerklje na Gorenjskem,Gorenjska
4207 CERKLJE NA GORENJSKEM,ŠMARTNO 70,46.24908,14.51508,Šmartno,,70,,Šmartno,,Šmartno,Cerklje na Gorenjskem,4207,Cerklje na Gorenjskem,Gorenjska
4208 ŠENČUR,PIPANOVA CESTA 43,46.24860,14.41889,Pipanova cesta,,43,,Šenčur,,Šenčur,Šenčur,4208,Šenčur,Gorenjska
4208 ŠENČUR,PIPANOVA CESTA 51 C,46.24928,14.42003,Pipanova cesta,,51,C,Šenčur,,Šenčur,Šenčur,4208,Šenčur,Gorenjska
4208 ŠENČUR,POSLOVNA CONA A 32,46.23713,14.40876,Poslovna cona A,,32,,Šenčur,,Šenčur,Šenčur,4208,Šenčur,Gorenjska
4208 ŠENČUR,ROŽNA ULICA 44,46.23852,14.41220,Rožna ulica,,44,,Šenčur,,Šenčur,Šenčur,4208,Šenčur,Gorenjska
4220 ŠKOFJA LOKA,FRANKOVO NASELJE 128,46.17018,14.33270,Frankovo naselje,,128,,Škofja Loka,,Trata,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,FRANKOVO NASELJE 51,46.16964,14.32918,Frankovo naselje,,51,,Škofja Loka,,Trata,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,HAFNERJEVO NASELJE 24,46.16977,14.33432,Hafnerjevo naselje,,24,,Škofja Loka,,Trata,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,POD PLEVNO 93,46.16755,14.31904,Pod Plevno,,93,,Škofja Loka,,Kamnitnik,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,PODLUBNIK 307,46.17254,14.29175,Podlubnik,,307,,Škofja Loka,,Stara Loka - Podlubnik,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,PODLUBNIK 341,46.17432,14.29072,Podlubnik,,341,,Škofja Loka,,Stara Loka - Podlubnik,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,PUŠTAL 108,46.16085,14.31135,Puštal,,108,,Puštal,,Škofja Loka - mesto,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,RETEČE 154,46.15978,14.36722,Reteče,,154,,Reteče,,Reteče - Gorenja vas,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,RETEČE 205,46.15779,14.37091,Reteče,,205,,Reteče,,Reteče - Gorenja vas,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,SPODNJI TRG 8,46.16529,14.30835,Spodnji trg,,8,,Škofja Loka,,Škofja Loka - mesto,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,STARA CESTA 10,46.16618,14.31281,Stara cesta,,10,,Škofja Loka,,Kamnitnik,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,STARA CESTA 16,46.16609,14.31402,Stara cesta,,16,,Škofja Loka,,Kamnitnik,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,STARA CESTA 21,46.16629,14.31470,Stara cesta,,21,,Škofja Loka,,Kamnitnik,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,STARA LOKA 31,46.17128,14.29907,Stara Loka,,31,,Stara Loka,,Stara Loka - Podlubnik,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,SV. DUH 162,46.18482,14.32198,Sv. Duh,,162,,Sv. Duh,,Sveti Duh,Škofja Loka,4220,Škofja Loka,Gorenjska
4220 ŠKOFJA LOKA,VISOKO PRI POLJANAH 5,46.12637,14.21316,Visoko pri Poljanah,,5,,Visoko pri Poljanah,,Log,Škofja Loka,4220,Škofja Loka,Gorenjska
4224 GORENJA VAS,TRATA 7,46.10233,14.14218,Trata,,7,,Gorenja vas,,Gorenja vas,Gorenja vas-Poljane,4224,Gorenja vas,Gorenjska
4224 GORENJA VAS,TRATA 7 A,46.10238,14.14240,Trata,,7,A,Gorenja vas,,Gorenja vas,Gorenja vas-Poljane,4224,Gorenja vas,Gorenjska
4226 ŽIRI,BEDRIH 34,46.05850,14.11971,Bedrih,,34,,Žiri,,,Žiri,4226,Žiri,Gorenjska
4226 ŽIRI,JOBSTOVA CESTA 22,46.04573,14.10868,Jobstova cesta,,22,,Žiri,,,Žiri,4226,Žiri,Gorenjska
4226 ŽIRI,TRG SVOBODE 9,46.04754,14.11159,Trg svobode,,9,,Žiri,,,Žiri,4226,Žiri,Gorenjska
4228 ŽELEZNIKI,OTOKI 14,46.22414,14.16365,Otoki,,14,,Železniki,,Železniki,Železniki,4228,Železniki,Gorenjska
4228 ŽELEZNIKI,RACOVNIK 29,46.22219,14.15786,Racovnik,,29,,Železniki,,Železniki,Železniki,4228,Železniki,Gorenjska
4240 RADOVLJICA,CANKARJEVA ULICA 56 B,46.34603,14.16961,Cankarjeva ulica,,56,B,Radovljica,,Radovljica,Radovljica,4240,Radovljica,Gorenjska
4240 RADOVLJICA,CESTA NA JEZERCA 17,46.34766,14.15874,Cesta na Jezerca,,17,,Radovljica,,Radovljica,Radovljica,4240,Radovljica,Gorenjska
4240 RADOVLJICA,GORENJSKA CESTA 8,46.34202,14.17349,Gorenjska cesta,,8,,Radovljica,,Radovljica,Radovljica,4240,Radovljica,Gorenjska
4240 RADOVLJICA,KOPALIŠKA CESTA 7,46.34702,14.17201,Kopališka cesta,,7,,Radovljica,,Radovljica,Radovljica,4240,Radovljica,Gorenjska
4240 RADOVLJICA,KRANJSKA CESTA 27,46.34662,14.17529,Kranjska cesta,,27,,Radovljica,,Radovljica,Radovljica,4240,Radovljica,Gorenjska
4240 RADOVLJICA,PREŠERNOVA ULICA 6,46.34494,14.17058,Prešernova ulica,,6,,Radovljica,,Radovljica,Radovljica,4240,Radovljica,Gorenjska
4240 RADOVLJICA,PREŠERNOVA ULICA 8,46.34525,14.17034,Prešernova ulica,,8,,Radovljica,,Radovljica,Radovljica,4240,Radovljica,Gorenjska
4240 RADOVLJICA,ZGORNJI OTOK 8,46.34920,14.20537,Zgornji Otok,,8,,Zgornji Otok,,Otok,Radovljica,4240,Radovljica,Gorenjska
4240 RADOVLJICA,ŠERCERJEVA ULICA 35,46.34291,14.18043,Šercerjeva ulica,,35,,Radovljica,,Radovljica,Radovljica,4240,Radovljica,Gorenjska
4245 KROPA,LIPNICA 2,46.30318,14.21842,Lipnica,,2,,Lipnica,,Srednja Dobrava,Radovljica,4245,Kropa,Gorenjska
4248 LESCE,BEGUNJSKA CESTA 7,46.36184,14.16170,Begunjska cesta,,7,,Lesce,,Lesce,Radovljica,4248,Lesce,Gorenjska
4248 LESCE,DOLINA 12,46.35462,14.15573,Dolina,,12,,Lesce,,Lesce,Radovljica,4248,Lesce,Gorenjska
4248 LESCE,ŽELEZNIŠKA ULICA 10,46.36149,14.15766,Železniška ulica,,10,,Lesce,,Lesce,Radovljica,4248,Lesce,Gorenjska
4248 LESCE,ŽELEZNIŠKA ULICA 5,46.36099,14.15865,Železniška ulica,,5,,Lesce,,Lesce,Radovljica,4248,Lesce,Gorenjska
4260 BLED,CESTA SVOBODE 47 A,46.35838,14.09453,Cesta svobode,,47,A,Bled,,Bled,Bled,4260,Bled,Gorenjska
4260 BLED,GORENJSKA ULICA 37,46.34715,14.12389,Gorenjska ulica,,37,,Ribno,,Ribno,Bled,4260,Bled,Gorenjska
4260 BLED,KOLODVORSKA CESTA 3 C,46.37448,14.09175,Kolodvorska cesta,,3,C,Bled,,Rečica,Bled,4260,Bled,Gorenjska
4260 BLED,LJUBLJANSKA CESTA 4,46.36690,14.10986,Ljubljanska cesta,,4,,Bled,,Bled,Bled,4260,Bled,Gorenjska
4260 BLED,MLADINSKA CESTA 1,46.37140,14.10909,Mladinska cesta,,1,,Bled,,Bled,Bled,4260,Bled,Gorenjska
4260 BLED,POD SKALO 4,46.37092,14.10461,Pod Skalo,,4,,Bled,,Bled,Bled,4260,Bled,Gorenjska
4260 BLED,POT NA LISICE 4,46.36823,14.13080,Pot na Lisice,,4,,Bled,,Bled,Bled,4260,Bled,Gorenjska
4260 BLED,PREŠERNOVA CESTA 52,46.37308,14.10420,Prešernova cesta,,52,,Bled,,Bled,Bled,4260,Bled,Gorenjska
4260 BLED,SELIŠKA CESTA 3,46.37275,14.10960,Seliška cesta,,3,,Bled,,Bled,Bled,4260,Bled,Gorenjska
4267 SREDNJA VAS V BOHINJU,SREDNJA VAS V BOHINJU 33 A,46.29618,13.92391,Srednja vas v Bohinju,,33,A,Srednja vas v Bohinju,,Srednja vas v Bohinju,Bohinj,4267,Srednja vas v Bohinju,Gorenjska
4270 JESENICE,CESTA MARŠALA TITA 112,46.44300,14.03697,Cesta maršala Tita,,112,,Jesenice,,Plavž,Jesenice,4270,Jesenice,Gorenjska
4270 JESENICE,CESTA MARŠALA TITA 77,46.43944,14.04417,Cesta maršala Tita,,77,,Jesenice,,Plavž,Jesenice,4270,Jesenice,Gorenjska
4270 JESENICE,CESTA MARŠALA TITA 78,46.44000,14.04461,Cesta maršala Tita,,78,,Jesenice,,Plavž,Jesenice,4270,Jesenice,Gorenjska
4270 JESENICE,ULICA STANETA BOKALA 4,46.44290,14.03977,Ulica Staneta Bokala,,4,,Jesenice,,Plavž,Jesenice,4270,Jesenice,Gorenjska
4274 ŽIROVNICA,SELO PRI ŽIROVNICI 8 A,46.40034,14.14153,Selo pri Žirovnici,,8,A,Selo pri Žirovnici,,,Žirovnica,4274,Žirovnica,Gorenjska
4275 BEGUNJE NA GORENJSKEM,BEGUNJE NA GORENJSKEM 55,46.37696,14.20130,Begunje na Gorenjskem,,55,,Begunje na Gorenjskem,,Begunje na Gorenjskem,Radovljica,4275,Begunje na Gorenjskem,Gorenjska
4275 BEGUNJE NA GORENJSKEM,ZAPUŽE 29 A,46.36287,14.19397,Zapuže,,29,A,Zapuže,,Begunje na Gorenjskem,Radovljica,4275,Begunje na Gorenjskem,Gorenjska
4280 KRANJSKA GORA,KOROŠKA ULICA 2,46.48538,13.78242,Koroška ulica,,2,,Kranjska Gora,,Kranjska Gora,Kranjska Gora,4280,Kranjska Gora,Gorenjska
4290 TRŽIČ,BEGUNJSKA CESTA 2,46.35659,14.29278,Begunjska cesta,,2,,Bistrica pri Tržiču,,Bistrica pri Tržiču,Tržič,4290,Tržič,Gorenjska
4290 TRŽIČ,BLEJSKA CESTA 10,46.36361,14.30654,Blejska cesta,,10,,Tržič,,Tržič - mesto,Tržič,4290,Tržič,Gorenjska
4290 TRŽIČ,DETELJICA 10,46.35571,14.29218,Deteljica,,10,,Bistrica pri Tržiču,,Bistrica pri Tržiču,Tržič,4290,Tržič,Gorenjska
4290 TRŽIČ,PREDILNIŠKA CESTA 6,46.36187,14.30768,Predilniška cesta,,6,,Tržič,,Tržič - mesto,Tržič,4290,Tržič,Gorenjska
4290 TRŽIČ,ROČEVNICA 58,46.35296,14.28957,Ročevnica,,58,,Ročevnica,,Bistrica pri Tržiču,Tržič,4290,Tržič,Gorenjska
5000 NOVA GORICA,CANKARJEVA ULICA 60,45.96193,13.64493,Cankarjeva ulica,,60,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,ERJAVČEVA ULICA 30,45.95367,13.63740,Erjavčeva ulica,,30,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,GREGORČIČEVA ULICA 16,45.95219,13.64773,Gregorčičeva ulica,,16,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,REJČEVA ULICA 2,45.95782,13.64582,Rejčeva ulica,,2,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,REJČEVA ULICA 4,45.95794,13.64553,Rejčeva ulica,,4,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,SEDEJEVA ULICA 10,45.96044,13.65288,Sedejeva ulica,,10,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,SEDEJEVA ULICA 6,45.96038,13.65156,Sedejeva ulica,,6,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,STRELIŠKA POT 2,45.95104,13.63447,Streliška pot,,2,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,ULICA GRADNIKOVE BRIGADE 47,45.96276,13.64769,Ulica Gradnikove brigade,,47,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,ULICA GRADNIKOVE BRIGADE 63,45.96476,13.64809,Ulica Gradnikove brigade,,63,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,ULICA GRADNIKOVE BRIGADE 7,45.95843,13.64623,Ulica Gradnikove brigade,,7,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,ULICA TOLMINSKIH PUNTARJEV 4,45.95594,13.64904,Ulica tolminskih puntarjev,,4,,Nova Gorica,,Krajevna skupnost Nova Gorica,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,ULICA VINKA VODOPIVCA 21,45.95834,13.66378,Ulica Vinka Vodopivca,,21,,Kromberk,,Krajevna skupnost Kromberk - Loke,Nova Gorica,5000,Nova Gorica,Goriška
5000 NOVA GORICA,ULICA VINKA VODOPIVCA 7,45.95816,13.65884,Ulica Vinka Vodopivca,,7,,Kromberk,,Krajevna skupnost Kromberk - Loke,Nova Gorica,5000,Nova Gorica,Goriška
5210 DESKLE,SREBRNIČEVA ULICA 31,46.05307,13.61428,Srebrničeva ulica,,31,,Deskle,,Anhovo-Deskle,Kanal,5210,Deskle,Goriška
5213 KANAL,MORSKO 1,46.08033,13.63544,Morsko,,1,,Morsko,,Kanal,Kanal,5213,Kanal,Goriška
5216 MOST NA SOČI,MOST NA SOČI 52,46.15291,13.74111,Most na Soči,,52,,Most na Soči,,Most na Soči,Tolmin,5216,Most na Soči,Goriška
5220 TOLMIN,GREGORČIČEVA ULICA 6,46.18371,13.73296,Gregorčičeva ulica,,6,,Tolmin,,Tolmin,Tolmin,5220,Tolmin,Goriška
5220 TOLMIN,PREŠERNOVA ULICA 6 A,46.18376,13.73472,Prešernova ulica,,6,A,Tolmin,,Tolmin,Tolmin,5220,Tolmin,Goriška
5220 TOLMIN,RUTARJEVA ULICA 18,46.18437,13.73779,Rutarjeva ulica,,18,,Tolmin,,Tolmin,Tolmin,5220,Tolmin,Goriška
5220 TOLMIN,TRG MARŠALA TITA 11,46.18345,13.73356,Trg maršala Tita,,11,,Tolmin,,Tolmin,Tolmin,5220,Tolmin,Goriška
5220 TOLMIN,TRG MARŠALA TITA 7,46.18300,13.73269,Trg maršala Tita,,7,,Tolmin,,Tolmin,Tolmin,5220,Tolmin,Goriška
5222 KOBARID,GREGORČIČEVA ULICA 17,46.24740,13.58074,Gregorčičeva ulica,,17,,Kobarid,,Kobarid,Kobarid,5222,Kobarid,Goriška
5222 KOBARID,TRG SVOBODE 3 B,46.24709,13.57800,Trg svobode,,3,B,Kobarid,,Kobarid,Kobarid,5222,Kobarid,Goriška
5222 KOBARID,TRG SVOBODE 4,46.24699,13.57868,Trg svobode,,4,,Kobarid,,Kobarid,Kobarid,5222,Kobarid,Goriška
5230 BOVEC,KOT 86,46.33609,13.54917,Kot,,86,,Bovec,,Bovec,Bovec,5230,Bovec,Goriška
5230 BOVEC,MALA VAS 56,46.34016,13.55752,Mala vas,,56,,Bovec,,Bovec,Bovec,5230,Bovec,Goriška
5243 PODBRDO,PODBRDO 33,46.21396,13.97220,Podbrdo,,33,,Podbrdo,,Podbrdo,Tolmin,5243,Podbrdo,Goriška
5250 SOLKAN,ULICA MATIJE DOLJAKA 12,45.97005,13.64545,Ulica Matije Doljaka,,12,,Solkan,,Krajevna skupnost Solkan,Nova Gorica,5250,Solkan,Goriška
5270 AJDOVŠČINA,GORIŠKA CESTA 78,45.88562,13.88883,Goriška cesta,,78,,Ajdovščina,,Krajevna skupnost Ajdovščina,Ajdovščina,5270,Ajdovščina,Goriška
5270 AJDOVŠČINA,GREGORČIČEVA ULICA 16,45.88834,13.90342,Gregorčičeva ulica,,16,,Ajdovščina,,Krajevna skupnost Ajdovščina,Ajdovščina,5270,Ajdovščina,Goriška
5270 AJDOVŠČINA,TOVARNIŠKA CESTA 2 B,45.88681,13.90359,Tovarniška cesta,,2,B,Ajdovščina,,Krajevna skupnost Ajdovščina,Ajdovščina,5270,Ajdovščina,Goriška
5270 AJDOVŠČINA,TOVARNIŠKA CESTA 3,45.88598,13.90542,Tovarniška cesta,,3,,Ajdovščina,,Krajevna skupnost Ajdovščina,Ajdovščina,5270,Ajdovščina,Goriška
5270 AJDOVŠČINA,TOVARNIŠKA CESTA 3 E,45.88605,13.90532,Tovarniška cesta,,3,E,Ajdovščina,,Krajevna skupnost Ajdovščina,Ajdovščina,5270,Ajdovščina,Goriška
5270 AJDOVŠČINA,ULICA MILANA KLEMENČIČA 1,45.88320,13.91390,Ulica Milana Klemenčiča,,1,,Ajdovščina,,Krajevna skupnost Ajdovščina,Ajdovščina,5270,Ajdovščina,Goriška
5270 AJDOVŠČINA,VIPAVSKA CESTA 4 A,45.88449,13.91053,Vipavska cesta,,4,A,Ajdovščina,,Krajevna skupnost Ajdovščina,Ajdovščina,5270,Ajdovščina,Goriška
5271 VIPAVA,GLAVNI TRG 16 C,45.84600,13.96138,Glavni trg,,16,C,Vipava,,Vipava,Vipava,5271,Vipava,Goriška
5271 VIPAVA,GORIŠKA CESTA 27,45.84470,13.95908,Goriška cesta,,27,,Vipava,,Vipava,Vipava,5271,Vipava,Goriška
5271 VIPAVA,GRADIŠKA CESTA 7,45.83920,13.95904,Gradiška cesta,,7,,Vipava,,Vipava,Vipava,5271,Vipava,Goriška
5271 VIPAVA,VOJKOVA ULICA 33,45.84127,13.96166,Vojkova ulica,,33,,Vipava,,Vipava,Vipava,5271,Vipava,Goriška
5280 IDRIJA,ARKOVA ULICA 4,46.00250,14.02906,Arkova ulica,,4,,Idrija,,Idrija,Idrija,5280,Idrija,Goriška
5280 IDRIJA,POT SV. ANTONA 49,46.00587,14.02144,Pot Sv. Antona,,49,,Idrija,,Idrija,Idrija,5280,Idrija,Goriška
5280 IDRIJA,ROŽNA ULICA 16,46.00219,14.02544,Rožna ulica,,16,,Idrija,,Idrija,Idrija,5280,Idrija,Goriška
5280 IDRIJA,ULICA OTONA ŽUPANČIČA 3,46.00239,14.03016,Ulica Otona Župančiča,,3,,Idrija,,Idrija,Idrija,5280,Idrija,Goriška
5290 ŠEMPETER PRI GORICI,CESTA PREKOMORSKIH BRIGAD 25,45.93053,13.63792,Cesta Prekomorskih brigad,,25,,Šempeter pri Gorici,,,Šempeter-Vrtojba,5290,Šempeter pri Gorici,Goriška
5290 ŠEMPETER PRI GORICI,CESTA PREKOMORSKIH BRIGAD 3,45.93034,13.63913,Cesta Prekomorskih brigad,,3,,Šempeter pri Gorici,,,Šempeter-Vrtojba,5290,Šempeter pri Gorici,Goriška
5290 ŠEMPETER PRI GORICI,CESTA PREKOMORSKIH BRIGAD 3 B,45.93016,13.63891,Cesta Prekomorskih brigad,,3,B,Šempeter pri Gorici,,,Šempeter-Vrtojba,5290,Šempeter pri Gorici,Goriška
5290 ŠEMPETER PRI GORICI,ULICA PADLIH BORCEV 13 A,45.93020,13.64083,Ulica padlih borcev,,13,A,Šempeter pri Gorici,,,Šempeter-Vrtojba,5290,Šempeter pri Gorici,Goriška
5290 ŠEMPETER PRI GORICI,ŽNIDARČIČEVA ULICA 21,45.92606,13.63130,Žnidarčičeva ulica,,21,,Šempeter pri Gorici,,,Šempeter-Vrtojba,5290,Šempeter pri Gorici,Goriška
5292 RENČE,ARČONI 8 A,45.88729,13.67965,Arčoni,,8,A,Renče,,Renče,Renče-Vogrsko,5292,Renče,Goriška
5292 RENČE,TRG 41,45.88958,13.66932,Trg,,41,,Renče,,Renče,Renče-Vogrsko,5292,Renče,Goriška
